,imageID,"predict(0=mamoa,1=not_mamoa)",conclusion
399,62_1.jpg,1,True
400,63_1.jpg,1,True
401,64_1.jpg,1,True
402,65_1.jpg,1,True
403,66_1.jpg,1,True
404,67_1.jpg,1,True
405,68_1.jpg,1,True
406,69_1.jpg,1,True
407,70_1.jpg,1,True
408,71_1.jpg,0,False
409,72_1.jpg,1,True
410,73_1.jpg,1,True
411,74_1.jpg,1,True
412,75_1.jpg,1,True
413,76_1.jpg,1,True
414,77_1.jpg,1,True
415,78_1.jpg,1,True
416,79_1.jpg,1,True
417,80_1.jpg,1,True
418,81_1.jpg,1,True
419,82_1.jpg,1,True
420,83_1.jpg,0,False
421,84_1.jpg,0,False
422,85_1.jpg,1,True
423,86_1.jpg,1,True
424,87_1.jpg,1,True
425,88_1.jpg,1,True
426,89_1.jpg,1,True
427,90_1.jpg,1,True
428,91_1.jpg,1,True
429,92_1.jpg,1,True
430,93_1.jpg,1,True
431,94_1.jpg,1,True
432,95_1.jpg,1,True
433,96_1.jpg,1,True
434,97_1.jpg,1,True
435,98_1.jpg,1,True
436,99_1.jpg,1,True
437,100_1.jpg,1,True
438,101_1.jpg,1,True
439,102_1.jpg,1,True
440,103_1.jpg,1,True
441,104_1.jpg,1,True
442,105_1.jpg,1,True
443,106_1.jpg,1,True
444,107_1.jpg,1,True
445,108_1.jpg,1,True
446,109_1.jpg,1,True
447,110_1.jpg,1,True
448,111_1.jpg,1,True
449,112_1.jpg,1,True
450,113_1.jpg,1,True
451,114_1.jpg,1,True
452,115_1.jpg,1,True
453,116_1.jpg,0,False
454,117_1.jpg,1,True
455,118_1.jpg,1,True
456,119_1.jpg,1,True
457,120_1.jpg,1,True
458,121_1.jpg,1,True
459,122_1.jpg,1,True
460,123_1.jpg,1,True
461,124_1.jpg,1,True
462,125_1.jpg,1,True
463,126_1.jpg,1,True
464,127_1.jpg,1,True
465,128_1.jpg,1,True
466,129_1.jpg,1,True
467,130_1.jpg,1,True
468,131_1.jpg,1,True
469,132_1.jpg,1,True
470,133_1.jpg,1,True
471,134_1.jpg,1,True
472,135_1.jpg,1,True
473,136_1.jpg,1,True
474,137_1.jpg,1,True
475,138_1.jpg,1,True
476,139_1.jpg,1,True
477,140_1.jpg,0,False
478,141_1.jpg,1,True
479,142_1.jpg,1,True
480,143_1.jpg,1,True
481,144_1.jpg,1,True
482,145_1.jpg,1,True
483,146_1.jpg,1,True
484,147_1.jpg,1,True
485,148_1.jpg,1,True
486,149_1.jpg,1,True
487,150_1.jpg,1,True
488,151_1.jpg,1,True
489,152_1.jpg,1,True
490,153_1.jpg,1,True
491,154_1.jpg,1,True
492,155_1.jpg,1,True
493,156_1.jpg,1,True
494,157_1.jpg,1,True
495,158_1.jpg,1,True
496,159_1.jpg,1,True
497,160_1.jpg,1,True
498,161_1.jpg,1,True
499,162_1.jpg,1,True
500,163_1.jpg,1,True
501,164_1.jpg,1,True
502,165_1.jpg,1,True
503,166_1.jpg,1,True
504,167_1.jpg,1,True
505,168_1.jpg,1,True
506,169_1.jpg,1,True
507,170_1.jpg,1,True
508,171_1.jpg,1,True
509,172_1.jpg,1,True
510,173_1.jpg,1,True
511,174_1.jpg,1,True
512,175_1.jpg,1,True
513,176_1.jpg,1,True
514,177_1.jpg,1,True
515,178_1.jpg,1,True
516,179_1.jpg,1,True
517,180_1.jpg,1,True
518,181_1.jpg,1,True
519,182_1.jpg,1,True
520,183_1.jpg,1,True
521,184_1.jpg,1,True
522,185_1.jpg,1,True
523,186_1.jpg,1,True
524,187_1.jpg,1,True
525,188_1.jpg,1,True
526,189_1.jpg,1,True
527,190_1.jpg,1,True
528,191_1.jpg,1,True
529,192_1.jpg,1,True
530,193_1.jpg,1,True
531,194_1.jpg,1,True
532,195_1.jpg,1,True
533,196_1.jpg,1,True
534,197_1.jpg,1,True
535,198_1.jpg,1,True
536,199_1.jpg,1,True
537,200_1.jpg,1,True
538,201_1.jpg,1,True
539,202_1.jpg,1,True
540,203_1.jpg,1,True
541,204_1.jpg,1,True
542,205_1.jpg,1,True
543,206_1.jpg,1,True
544,207_1.jpg,1,True
545,208_1.jpg,1,True
546,209_1.jpg,1,True
547,210_1.jpg,1,True
548,211_1.jpg,1,True
549,212_1.jpg,1,True
550,213_1.jpg,1,True
551,214_1.jpg,1,True
552,215_1.jpg,1,True
553,216_1.jpg,1,True
554,217_1.jpg,1,True
555,218_1.jpg,1,True
556,219_1.jpg,1,True
557,220_1.jpg,1,True
558,221_1.jpg,1,True
559,222_1.jpg,1,True
560,223_1.jpg,1,True
561,224_1.jpg,1,True
562,225_1.jpg,1,True
563,226_1.jpg,1,True
564,227_1.jpg,1,True
565,228_1.jpg,1,True
566,229_1.jpg,1,True
567,230_1.jpg,1,True
568,231_1.jpg,1,True
569,232_1.jpg,1,True
570,233_1.jpg,1,True
571,234_1.jpg,1,True
572,235_1.jpg,1,True
573,236_1.jpg,1,True
574,237_1.jpg,1,True
575,238_1.jpg,1,True
576,239_1.jpg,1,True
577,240_1.jpg,1,True
578,241_1.jpg,1,True
579,242_1.jpg,1,True
580,243_1.jpg,1,True
581,244_1.jpg,1,True
582,245_1.jpg,1,True
583,246_1.jpg,1,True
584,247_1.jpg,1,True
585,248_1.jpg,1,True
586,249_1.jpg,1,True
587,250_1.jpg,1,True
588,251_1.jpg,1,True
589,252_1.jpg,1,True
590,253_1.jpg,1,True
591,254_1.jpg,1,True
592,255_1.jpg,1,True
593,256_1.jpg,1,True
594,257_1.jpg,1,True
595,258_1.jpg,1,True
596,259_1.jpg,1,True
597,260_1.jpg,1,True
598,261_1.jpg,1,True
599,262_1.jpg,1,True
600,263_1.jpg,1,True
601,264_1.jpg,1,True
602,265_1.jpg,1,True
603,266_1.jpg,1,True
604,267_1.jpg,1,True
605,268_1.jpg,1,True
606,269_1.jpg,1,True
607,270_1.jpg,1,True
608,271_1.jpg,1,True
609,272_1.jpg,1,True
610,273_1.jpg,1,True
611,274_1.jpg,1,True
612,275_1.jpg,1,True
613,276_1.jpg,1,True
614,277_1.jpg,1,True
615,278_1.jpg,1,True
616,279_1.jpg,1,True
617,280_1.jpg,1,True
618,281_1.jpg,1,True
619,282_1.jpg,1,True
620,283_1.jpg,1,True
621,284_1.jpg,1,True
622,285_1.jpg,1,True
623,286_1.jpg,1,True
624,287_1.jpg,1,True
625,288_1.jpg,1,True
626,289_1.jpg,1,True
627,290_1.jpg,1,True
628,291_1.jpg,1,True
629,292_1.jpg,1,True
630,293_1.jpg,1,True
631,294_1.jpg,1,True
632,295_1.jpg,1,True
633,296_1.jpg,1,True
634,297_1.jpg,1,True
635,298_1.jpg,1,True
636,299_1.jpg,1,True
637,300_1.jpg,1,True
638,301_1.jpg,1,True
639,302_1.jpg,1,True
640,303_1.jpg,1,True
641,304_1.jpg,1,True
642,305_1.jpg,1,True
643,306_1.jpg,1,True
644,307_1.jpg,1,True
645,308_1.jpg,1,True
646,309_1.jpg,1,True
647,310_1.jpg,1,True
648,311_1.jpg,1,True
649,312_1.jpg,1,True
650,313_1.jpg,1,True
651,314_1.jpg,1,True
652,315_1.jpg,1,True
653,316_1.jpg,1,True
654,317_1.jpg,1,True
655,318_1.jpg,1,True
656,319_1.jpg,1,True
657,320_1.jpg,1,True
658,321_1.jpg,1,True
659,322_1.jpg,1,True
660,323_1.jpg,1,True
661,324_1.jpg,1,True
662,325_1.jpg,1,True
663,326_1.jpg,1,True
664,327_1.jpg,1,True
665,328_1.jpg,1,True
666,329_1.jpg,1,True
667,330_1.jpg,1,True
668,331_1.jpg,1,True
669,332_1.jpg,1,True
670,333_1.jpg,1,True
671,334_1.jpg,1,True
672,335_1.jpg,1,True
673,336_1.jpg,1,True
674,0_2.jpg,1,True
675,1_2.jpg,1,True
676,2_2.jpg,1,True
677,3_2.jpg,1,True
678,4_2.jpg,1,True
679,5_2.jpg,1,True
680,6_2.jpg,1,True
681,7_2.jpg,1,True
682,8_2.jpg,1,True
683,9_2.jpg,1,True
684,10_2.jpg,1,True
685,11_2.jpg,1,True
686,12_2.jpg,1,True
687,13_2.jpg,1,True
688,14_2.jpg,1,True
689,15_2.jpg,1,True
690,16_2.jpg,1,True
691,17_2.jpg,1,True
692,18_2.jpg,1,True
693,19_2.jpg,1,True
694,20_2.jpg,1,True
695,21_2.jpg,1,True
696,22_2.jpg,1,True
697,23_2.jpg,1,True
698,24_2.jpg,1,True
699,25_2.jpg,1,True
700,26_2.jpg,1,True
701,27_2.jpg,1,True
702,28_2.jpg,1,True
703,29_2.jpg,1,True
704,30_2.jpg,1,True
705,31_2.jpg,1,True
706,32_2.jpg,1,True
707,33_2.jpg,1,True
708,34_2.jpg,1,True
709,35_2.jpg,1,True
710,36_2.jpg,1,True
711,37_2.jpg,1,True
712,38_2.jpg,1,True
713,39_2.jpg,1,True
714,40_2.jpg,1,True
715,41_2.jpg,1,True
716,42_2.jpg,1,True
717,43_2.jpg,1,True
718,44_2.jpg,1,True
719,45_2.jpg,1,True
720,46_2.jpg,1,True
721,47_2.jpg,1,True
722,48_2.jpg,1,True
723,49_2.jpg,1,True
724,50_2.jpg,1,True
725,51_2.jpg,1,True
726,52_2.jpg,0,False
727,53_2.jpg,1,True
728,54_2.jpg,1,True
729,55_2.jpg,1,True
730,56_2.jpg,1,True
731,57_2.jpg,1,True
732,58_2.jpg,1,True
733,59_2.jpg,1,True
734,60_2.jpg,1,True
735,61_2.jpg,1,True
736,62_2.jpg,1,True
737,63_2.jpg,1,True
738,64_2.jpg,1,True
739,65_2.jpg,1,True
740,66_2.jpg,1,True
741,67_2.jpg,1,True
742,68_2.jpg,1,True
743,69_2.jpg,1,True
744,70_2.jpg,1,True
745,71_2.jpg,1,True
746,72_2.jpg,1,True
747,73_2.jpg,1,True
748,74_2.jpg,1,True
749,75_2.jpg,1,True
750,76_2.jpg,1,True
751,77_2.jpg,1,True
752,78_2.jpg,0,False
753,79_2.jpg,1,True
754,80_2.jpg,1,True
755,81_2.jpg,1,True
756,82_2.jpg,1,True
757,83_2.jpg,1,True
758,84_2.jpg,1,True
759,85_2.jpg,1,True
760,86_2.jpg,1,True
761,87_2.jpg,1,True
762,88_2.jpg,1,True
763,89_2.jpg,1,True
764,90_2.jpg,1,True
765,91_2.jpg,1,True
766,92_2.jpg,1,True
767,93_2.jpg,1,True
768,94_2.jpg,1,True
769,95_2.jpg,1,True
770,96_2.jpg,1,True
771,97_2.jpg,0,False
772,98_2.jpg,1,True
773,99_2.jpg,1,True
774,100_2.jpg,1,True
775,101_2.jpg,1,True
776,102_2.jpg,0,False
777,103_2.jpg,1,True
778,104_2.jpg,1,True
779,105_2.jpg,1,True
780,106_2.jpg,1,True
781,107_2.jpg,1,True
782,108_2.jpg,1,True
783,109_2.jpg,1,True
784,110_2.jpg,1,True
785,111_2.jpg,1,True
786,112_2.jpg,1,True
787,113_2.jpg,1,True
788,114_2.jpg,1,True
789,115_2.jpg,1,True
790,116_2.jpg,1,True
791,117_2.jpg,1,True
792,118_2.jpg,1,True
793,119_2.jpg,1,True
794,120_2.jpg,1,True
795,121_2.jpg,1,True
796,122_2.jpg,1,True
797,123_2.jpg,1,True
798,124_2.jpg,1,True
799,125_2.jpg,1,True
800,126_2.jpg,1,True
801,127_2.jpg,1,True
802,128_2.jpg,1,True
803,129_2.jpg,1,True
804,130_2.jpg,1,True
805,131_2.jpg,1,True
806,132_2.jpg,1,True
807,133_2.jpg,1,True
808,134_2.jpg,1,True
809,135_2.jpg,1,True
810,136_2.jpg,1,True
811,137_2.jpg,1,True
812,138_2.jpg,1,True
813,139_2.jpg,1,True
814,140_2.jpg,1,True
815,141_2.jpg,1,True
816,142_2.jpg,1,True
817,143_2.jpg,1,True
818,144_2.jpg,1,True
819,145_2.jpg,1,True
820,146_2.jpg,1,True
821,147_2.jpg,1,True
822,148_2.jpg,1,True
823,149_2.jpg,1,True
824,150_2.jpg,1,True
825,151_2.jpg,1,True
826,152_2.jpg,1,True
827,153_2.jpg,1,True
828,154_2.jpg,1,True
829,155_2.jpg,1,True
830,156_2.jpg,1,True
831,157_2.jpg,1,True
832,158_2.jpg,1,True
833,159_2.jpg,1,True
834,160_2.jpg,1,True
835,161_2.jpg,1,True
836,162_2.jpg,1,True
837,163_2.jpg,1,True
838,164_2.jpg,1,True
839,165_2.jpg,1,True
840,166_2.jpg,1,True
841,167_2.jpg,1,True
842,168_2.jpg,1,True
843,169_2.jpg,1,True
844,170_2.jpg,1,True
845,171_2.jpg,1,True
846,172_2.jpg,1,True
847,173_2.jpg,1,True
848,174_2.jpg,1,True
849,175_2.jpg,1,True
850,176_2.jpg,1,True
851,177_2.jpg,1,True
852,178_2.jpg,1,True
853,179_2.jpg,1,True
854,180_2.jpg,1,True
855,181_2.jpg,1,True
856,182_2.jpg,1,True
857,183_2.jpg,1,True
858,184_2.jpg,1,True
859,185_2.jpg,1,True
860,186_2.jpg,1,True
861,187_2.jpg,1,True
862,188_2.jpg,1,True
863,189_2.jpg,1,True
864,190_2.jpg,1,True
865,191_2.jpg,1,True
866,192_2.jpg,1,True
867,193_2.jpg,1,True
868,194_2.jpg,1,True
869,195_2.jpg,1,True
870,196_2.jpg,1,True
871,197_2.jpg,1,True
872,198_2.jpg,1,True
873,199_2.jpg,1,True
874,200_2.jpg,1,True
875,201_2.jpg,1,True
876,202_2.jpg,1,True
877,203_2.jpg,1,True
878,204_2.jpg,1,True
879,205_2.jpg,1,True
880,206_2.jpg,1,True
881,207_2.jpg,1,True
882,208_2.jpg,1,True
883,209_2.jpg,1,True
884,210_2.jpg,1,True
885,211_2.jpg,1,True
886,212_2.jpg,1,True
887,213_2.jpg,1,True
888,214_2.jpg,1,True
889,215_2.jpg,1,True
890,216_2.jpg,1,True
891,217_2.jpg,1,True
892,218_2.jpg,1,True
893,219_2.jpg,1,True
894,220_2.jpg,1,True
895,221_2.jpg,1,True
896,222_2.jpg,1,True
897,223_2.jpg,1,True
898,224_2.jpg,1,True
899,225_2.jpg,1,True
900,226_2.jpg,1,True
901,227_2.jpg,1,True
902,228_2.jpg,1,True
903,229_2.jpg,1,True
904,230_2.jpg,1,True
905,231_2.jpg,1,True
906,232_2.jpg,1,True
907,233_2.jpg,1,True
908,234_2.jpg,1,True
909,235_2.jpg,1,True
910,236_2.jpg,1,True
911,237_2.jpg,1,True
912,238_2.jpg,1,True
913,239_2.jpg,1,True
914,240_2.jpg,1,True
915,241_2.jpg,1,True
916,242_2.jpg,1,True
917,243_2.jpg,1,True
918,244_2.jpg,1,True
919,245_2.jpg,1,True
920,246_2.jpg,1,True
921,247_2.jpg,1,True
922,248_2.jpg,1,True
923,249_2.jpg,1,True
924,250_2.jpg,1,True
925,251_2.jpg,1,True
926,252_2.jpg,1,True
927,253_2.jpg,1,True
928,254_2.jpg,1,True
929,255_2.jpg,1,True
930,256_2.jpg,1,True
931,257_2.jpg,1,True
932,258_2.jpg,1,True
933,259_2.jpg,1,True
934,260_2.jpg,1,True
935,261_2.jpg,1,True
936,262_2.jpg,1,True
937,263_2.jpg,1,True
938,264_2.jpg,1,True
939,265_2.jpg,1,True
940,266_2.jpg,1,True
941,267_2.jpg,1,True
942,268_2.jpg,1,True
943,269_2.jpg,1,True
944,270_2.jpg,1,True
945,271_2.jpg,1,True
946,272_2.jpg,1,True
947,273_2.jpg,1,True
948,274_2.jpg,1,True
949,275_2.jpg,1,True
950,276_2.jpg,1,True
951,277_2.jpg,1,True
952,278_2.jpg,1,True
953,279_2.jpg,1,True
954,280_2.jpg,1,True
955,281_2.jpg,1,True
956,282_2.jpg,1,True
957,283_2.jpg,1,True
958,284_2.jpg,1,True
959,285_2.jpg,1,True
960,286_2.jpg,1,True
961,287_2.jpg,1,True
962,288_2.jpg,1,True
963,289_2.jpg,1,True
964,290_2.jpg,1,True
965,291_2.jpg,1,True
966,292_2.jpg,1,True
967,293_2.jpg,1,True
968,294_2.jpg,1,True
969,295_2.jpg,1,True
970,296_2.jpg,1,True
971,297_2.jpg,1,True
972,298_2.jpg,1,True
973,299_2.jpg,1,True
974,300_2.jpg,1,True
975,301_2.jpg,1,True
976,302_2.jpg,1,True
977,303_2.jpg,1,True
978,304_2.jpg,1,True
979,305_2.jpg,1,True
980,306_2.jpg,1,True
981,307_2.jpg,1,True
982,308_2.jpg,1,True
983,309_2.jpg,1,True
984,310_2.jpg,1,True
985,311_2.jpg,1,True
986,312_2.jpg,1,True
987,313_2.jpg,1,True
988,314_2.jpg,1,True
989,315_2.jpg,1,True
990,316_2.jpg,1,True
991,317_2.jpg,1,True
992,318_2.jpg,1,True
993,319_2.jpg,1,True
994,320_2.jpg,1,True
